sample_id,prompt,response,label,response_token_ids,response_tokens,prompt_len,response_len,response_num_tokens,vocab_size,token_logprob_mean,token_logprob_std,token_logprob_min,token_logprob_max,token_prob_mean,token_prob_std,token_prob_min,token_prob_max,entropy_mean,entropy_std,entropy_min,entropy_max,top1_prob_mean,top1_prob_std,top1_prob_min,top1_prob_max,top1_gap_mean,top1_gap_std,top1_gap_min,top1_gap_max,top1_correct_mean,top1_correct_std,top1_correct_min,top1_correct_max,low_conf_ratio_p_lt_0_1,low_conf_ratio_p_lt_0_2,low_conf_ratio_p_lt_0_5,high_entropy_ratio,token_prob_diff_mean,token_prob_diff_std,token_prob_diff_min,token_prob_diff_max,entropy_diff_mean,entropy_diff_std,entropy_diff_min,entropy_diff_max,hidden_norm_last_mean,hidden_norm_last_std,hidden_norm_last_min,hidden_norm_last_max,hidden_norm_layer_0_mean,hidden_norm_layer_0_std,hidden_norm_layer_0_min,hidden_norm_layer_0_max,hidden_norm_layer_13_mean,hidden_norm_layer_13_std,hidden_norm_layer_13_min,hidden_norm_layer_13_max,hidden_norm_layer_26_mean,hidden_norm_layer_26_std,hidden_norm_layer_26_min,hidden_norm_layer_26_max,layer_cosine_0_1,layer_cosine_1_2
56,В каком году Лев Яшин был признан лучшим футболистом Европы по версии журнала France Football?,Лев Яшин был признан лучшим футболистом Европы по версии журнала France Football в 1963 году.,0,104476 3508 31932 1629 38441 36584 42157 410 19293 710 21483 39231 17781 44277 322 223 19 27 24 21 2150 16,Лев |  Я | шин |  был |  признан |  лучшим |  футболист | ом |  Европы |  по |  версии |  журнала |  France |  Football |  в |   | 1 | 9 | 6 | 3 |  году | .,19.0,22.0,22.0,128256.0,-0.28639498353004456,0.9328389167785645,-4.46875,0.0,0.8896373510360718,0.23667927086353302,0.011474609375,1.0,0.5116546154022217,1.1092537641525269,0.00063323974609375,4.875,0.8934437036514282,0.22265459597110748,0.09521484375,1.0,0.8582430481910706,0.27498772740364075,0.02978515625,1.0,0.9545454382896423,0.20829889178276062,0.0,1.0,0.04545454680919647,0.04545454680919647,0.09090909361839294,0.22727273404598236,0.02780877985060215,0.2755484879016876,-0.5546875,0.94921875,-0.1902567595243454,1.2315154075622559,-4.59375,2.5625,78.68583679199219,5.0725789070129395,64.55968475341797,85.946533203125,0.8755034804344177,0.12209735065698624,0.5519254803657532,1.0118855237960815,18.02205467224121,1.89895761013031,15.110663414001465,22.029003143310547,78.68583679199219,5.0725789070129395,64.55968475341797,85.946533203125,0.07021540403366089,0.16341963410377502
57,Куда Мустафа-паша отправил отрубленную голову Дандоло?,Мустафа-паша отправил отрубленную голову дожа Энрико Дандоло в Константинополь и водрузил её на копье перед дворцом.,1,708 85263 13139 4647 13660 85375 618 25587 41145 27785 387 33120 31023 11840 259 1106 2054 6570 322 117113 345 2948 4221 624 6666 438 12502 5919 3501 17630 22126 16,М | уста | фа | -п | аша |  отправил |  от | руб | ленную |  голову |  д | ожа |  Эн | рик | о |  Д | анд | оло |  в |  Константинополь |  и |  вод | руз | ил |  её |  на |  коп | ье |  перед |  двор | цом | .,17.0,32.0,32.0,128256.0,-0.8695039749145508,1.2776374816894531,-5.8125,0.0,0.6389789581298828,0.3721775412559509,0.00299072265625,1.0,1.5009918212890625,1.6215933561325073,0.0002765655517578125,5.25,0.67742919921875,0.32965224981307983,0.07958984375,1.0,0.584930419921875,0.4008077383041382,0.0,1.0,0.78125,0.4133986532688141,0.0,1.0,0.09375,0.21875,0.375,0.4375,0.0033234627917408943,0.47453486919403076,-0.890625,0.9453125,-0.03285660222172737,2.126816511154175,-4.3125,4.21875,80.90707397460938,5.200852870941162,67.18479919433594,90.9530258178711,0.9100021123886108,0.11311548948287964,0.5519254803657532,1.0529053211212158,18.729938507080078,1.687562108039856,15.07262134552002,22.788515090942383,80.90707397460938,5.200852870941162,67.18479919433594,90.9530258178711,0.03993454948067665,0.1107170507311821
58,В каком городе 7 апреля 2009 года состоялась премьера песни «Сады вишнёвые» в рамках концертной программы Аллы Пугачёвой «Сны о любви»?,Премьера песни «Сады вишнёвые» в рамках концертной программы Аллы Пугачёвой «Сны о любви» состоялась 7 апреля 2009 года в Москве.,0,589 76535 26093 1191 553 4310 106842 263 963 85301 1076 322 10649 25019 761 13351 4771 1493 106325 326 963 13885 1191 553 401 728 24349 1076 34697 223 25 11216 223 20 18 18 27 1539 322 11616 16,П | ремьера |  песни |  « | С | ады |  виш | н | ё | вые | » |  в |  рамках |  концерт | ной |  программы |  Ал | лы |  Пуга | ч | ё | вой |  « | С | ны |  о |  любви | » |  состоялась |   | 7 |  апреля |   | 2 | 0 | 0 | 9 |  года |  в |  Москве | .,42.0,41.0,41.0,128256.0,-0.32397833466529846,0.8547398447990417,-4.625,0.0,0.8594241142272949,0.2794944941997528,0.00982666015625,1.0,0.5362422466278076,1.1082087755203247,0.00012159347534179688,5.25,0.8780606985092163,0.24005675315856934,0.12255859375,1.0,0.8339486718177795,0.31030163168907166,0.0,1.0,0.8780487775802612,0.32722947001457214,0.0,1.0,0.024390242993831635,0.0731707289814949,0.1463414579629898,0.24390244483947754,0.005859375,0.2568325996398926,-0.8203125,0.7109375,-0.08665990829467773,0.9025994539260864,-2.328125,3.6875,78.99393463134766,3.978895902633667,70.04804229736328,85.87349700927734,0.8616624474525452,0.10770002007484436,0.5519254803657532,1.0349938869476318,15.924403190612793,1.4696067571640015,12.697943687438965,18.886856079101562,78.99393463134766,3.978895902633667,70.04804229736328,85.87349700927734,0.026200387626886368,0.11632243543863297
59,В каком году купец Василий Климентьевич Мичурин построил доходный дом в конце Рождественской улицы в Нижнем Новгороде?,Купец Василий Климентьевич Мичурин построил доходный дом на Рождественской улице в Нижнем Новгороде в 1895 году.,1,94981 4158 53382 32213 880 1763 14255 882 1993 96824 107932 12684 881 2958 438 50919 1300 1530 19557 322 87813 86110 322 223 19 26 27 23 2150 16,Куп | ец |  Василий |  Кли | мен | ть | евич |  М | ич | урин |  построил |  доход | ный |  дом |  на |  Рожде | ствен | ской |  улице |  в |  Нижнем |  Новгороде |  в |   | 1 | 8 | 9 | 5 |  году | .,28.0,30.0,30.0,128256.0,-0.6133962273597717,1.457777976989746,-7.8125,0.0,0.7597140073776245,0.3151719868183136,0.00040435791015625,1.0,0.8028523921966553,1.0340157747268677,0.005401611328125,4.78125,0.80419921875,0.2557965815067291,0.1123046875,1.0,0.7317545413970947,0.3295939266681671,0.0185546875,1.0,0.8333333134651184,0.3726779818534851,0.0,1.0,0.03333333507180214,0.10000000149011612,0.23333333432674408,0.3333333432674408,0.012122845277190208,0.40136775374412537,-0.8359375,0.87109375,-0.12755295634269714,1.236297845840454,-4.09375,2.46875,77.08997344970703,5.117612361907959,61.2579460144043,83.178466796875,0.8874469995498657,0.11683433502912521,0.5519254803657532,1.0371187925338745,17.381511688232422,1.9146029949188232,14.207562446594238,21.179141998291016,77.08997344970703,5.117612361907959,61.2579460144043,83.178466796875,0.039220795035362244,0.11907469481229782
60,Кто был назначен Ольгердом своим преемником в 1377 году?,"В 1377 году Ольгерд назначил своим преемником Ягайло, который впоследствии стал великим князем литовским и королем Польши.",0,576 223 19 21 25 25 2150 27808 5813 280 73544 10842 71527 8355 3508 325 805 2663 14 3299 32803 6509 16456 564 20982 25620 77294 6316 345 46451 483 52912 16,"В |   | 1 | 3 | 7 | 7 |  году |  Оль | гер | д |  назначил |  своим |  преем | ником |  Я | г | ай | ло | , |  который |  впоследствии |  стал |  велик | им |  кня | зем |  литов | ским |  и |  корол | ем |  Польши | .",18.0,33.0,33.0,128256.0,-0.5978920459747314,1.0968972444534302,-5.96875,0.0,0.7116366028785706,0.31145867705345154,0.0025634765625,1.0,1.1194548606872559,1.3163620233535767,0.00066375732421875,4.875,0.7378225326538086,0.27902641892433167,0.11572265625,1.0,0.6400183439254761,0.3664782643318176,0.04296875,1.0,0.8484848737716675,0.3585502803325653,0.0,1.0,0.03030303120613098,0.09090909361839294,0.27272728085517883,0.3333333432674408,0.01080322265625,0.3737342357635498,-0.8046875,0.765625,-0.11834716796875,1.5614465475082397,-3.34375,3.59375,82.33096313476562,6.059728145599365,66.64303588867188,91.82430267333984,0.8729236125946045,0.12719446420669556,0.5519254803657532,1.070012092590332,19.533798217773438,2.5950746536254883,14.919268608093262,24.42811393737793,82.33096313476562,6.059728145599365,66.64303588867188,91.82430267333984,0.029571788385510445,0.1253214329481125
61,Какую функцию выполняет псевдоузел во вторичной структуре матричной РНК?,"Псевдоузлы во вторичной структуре матричной РНК выполняют несколько важных функций, связанных с регуляцией экспрессии генов и функционированием рибосомы. Вот основные из них:

1. **Регуляция трансляции**: Псевоузлы могут влиять на эффективность трансляции мРНК в белки. Они могут препятствовать связыванию рибосомы с мРНК или изменять скорость синтеза белка.

2. **Структурная стабилизация**: Псевоузлы помогают стабилизировать вторичную структуру мРНК, что может быть важно для сохранения её функциональной формы.

3. **Модификация гена**: В некоторых случаях псевдоузлы участвуют в модификации гена, например, при альтернативном сплайсинге, где они могут влиять на выбор экзонов или интронов.

4. **Защита от деградации**: Псевоузлы могут защищать мРНК от нуклеазного расщепления, тем самым увеличивая продолжительность жизни молекулы.

5. **Взаимодействие с белками**: Некоторые псевдоузлы служат сайтами связывания для различных белков, которые регулируют экспрессию генов или другие процессы в клетке.

Таким образом, псевдоузлы играют ключевую роль в регуляции экспрессии",1,589 266 785 10593 2678 1493 2080 5743 25167 37802 69331 11428 994 37801 52916 4951 36104 35210 14 29874 324 69258 6637 4457 42833 7666 342 345 27192 265 10376 1037 2048 43973 276 16 17899 23708 823 4792 623 201 19 16 4292 53164 48404 109714 26228 764 266 31600 2678 1493 4038 84061 438 33255 109714 407 753 37801 322 89298 16 8376 4038 24715 11371 3736 107685 1037 2048 43973 276 324 407 753 37801 1444 92854 25437 112846 58940 332 201 20 16 4292 9375 8750 90256 17869 69585 26228 764 266 31600 2678 1493 30725 58957 5045 5743 58610 44296 407 753 37801 14 936 2115 3175 12922 1030 46969 6666 25252 761 15473 332 201 21 16 4292 63458 21464 1406 505 3034 26228 732 13318 14369 78443 2678 1493 65713 322 82943 505 3034 14 9890 14 958 33477 1288 1189 4504 32080 2082 14 4105 3256 4038 84061 438 7909 16742 5674 1444 10182 68913 332 201 22 16 4292 1384 72391 618 28721 35017 1063 26228 764 266 31600 2678 1493 4038 63598 407 753 37801 618 109649 815 784 98658 2037 14 2686 13984 17914 964 57979 5382 32707 24516 332 201 23 16 4292 576 101779 117075 324 4139 4692 26228 27628 78443 2678 1493 63719 15376 1202 3736 18586 1030 10523 76674 14 2581 15046 24824 83514 1474 7666 342 1444 7328 29795 322 13070 1564 332 201 32170 7338 14 78443 2678 1493 50587 84666 893 13366 322 4958 33534 4457 42833,"П | с | ев | до | уз | лы |  во |  втор | ичной |  структуре |  матри | чной |  Р | НК |  выполняют |  несколько |  важных |  функций | , |  связанных |  с |  регуля | цией |  эксп | рессии |  ген | ов |  и |  функциони | р | ованием |  р | иб | осом | ы | . |  Вот |  основные |  из |  них | :
 | 
 | 1 | . |  ** | Рег | уляция |  трансляции | **: |  П | с | ево | уз | лы |  могут |  влиять |  на |  эффективность |  трансляции |  м | Р | НК |  в |  белки | . |  Они |  могут |  препят | ствовать |  связ | ыванию |  р | иб | осом | ы |  с |  м | Р | НК |  или |  изменять |  скорость |  синтеза |  белка | .
 | 
 | 2 | . |  ** | Ст | рукт | урная |  стаб | илизация | **: |  П | с | ево | уз | лы |  помогают |  стабилиз | ировать |  втор | ичную |  структуру |  м | Р | НК | , |  что |  может |  быть |  важно |  для |  сохранения |  её |  функциональ | ной |  формы | .
 | 
 | 3 | . |  ** | Мод | ифика | ция |  г | ена | **: |  В |  некоторых |  случаях |  псевдо | уз | лы |  участвуют |  в |  модификации |  г | ена | , |  например | , |  при |  альтернатив | ном |  сп | лай | син | ге | , |  где |  они |  могут |  влиять |  на |  выбор |  экз | онов |  или |  инт | ронов | .
 | 
 | 4 | . |  ** | З | ащита |  от |  дег | рада | ции | **: |  П | с | ево | уз | лы |  могут |  защищать |  м | Р | НК |  от |  нукле | аз | ного |  расщеп | ления | , |  тем |  самым |  увеличив | ая |  продолжительность |  жизни |  молек | улы | .
 | 
 | 5 | . |  ** | В | заим | одействие |  с |  бел | ками | **: |  Некоторые |  псевдо | уз | лы |  служат |  сайт | ами |  связ | ывания |  для |  различных |  белков | , |  которые |  регули | руют |  экспресс | ию |  ген | ов |  или |  другие |  процессы |  в |  клет | ке | .
 | 
 | Таким |  образом | , |  псевдо | уз | лы |  играют |  ключев | ую |  роль |  в |  рег | уляции |  эксп | рессии",17.0,256.0,256.0,128256.0,-0.4990873336791992,0.8071258664131165,-6.1875,0.0,0.7373418211936951,0.31592410802841187,0.0020599365234375,1.0,0.8201837539672852,0.9974097609519958,2.4199485778808594e-05,4.875,0.7785854339599609,0.2640528380870819,0.07763671875,1.0,0.6860065460205078,0.3572620451450348,0.0,1.0,0.8515625,0.3555331230163574,0.0,1.0,0.03125,0.1015625,0.265625,0.38671875,0.003890931373462081,0.4527115821838379,-0.953125,0.96484375,-0.018870940431952477,1.4225220680236816,-4.625,3.9375,80.87680053710938,5.682100296020508,62.663944244384766,91.83155059814453,0.8754717111587524,0.1347254067659378,0.5423036217689514,1.0866245031356812,18.264291763305664,2.746351718902588,12.70760440826416,27.146041870117188,80.87680053710938,5.682100296020508,62.663944244384766,91.83155059814453,0.047613441944122314,0.11879336088895798
62,"Кто, согласно повествованию Публия Корнелия Тацита, казнил Христа при императоре Тиберии?","Согласно «Анналам» римского историка Публия Корнелия Тацита, Христос был казнен в правление императора Тиберия прокуратором Иудеи Понтием Пилатом.",0,18834 1191 35548 4333 509 1076 38062 1723 9172 2757 764 1424 6553 11026 263 48408 33017 424 4921 14 112603 1629 8971 10314 322 113939 61106 1064 49714 445 30049 8995 1236 19747 262 83990 31624 764 624 22065 16,"Согласно |  « | Ан | нал | ам | » |  рим | ского |  истор | ика |  П | уб | лия |  Кор | н | елия |  Та | ц | ита | , |  Христос |  был |  каз | нен |  в |  правление |  императора |  Т | ибер | ия |  прокурат | ором |  И | уде | и |  Пон | тием |  П | ил | атом | .",27.0,41.0,41.0,128256.0,-0.7206063866615295,1.4778653383255005,-6.875,0.0,0.7532019019126892,0.3490968942642212,0.00102996826171875,1.0,0.8013121485710144,1.3073947429656982,0.0002689361572265625,5.40625,0.8148223161697388,0.2643933892250061,0.103515625,1.0,0.7444741129875183,0.3408961296081543,0.0263671875,1.0,0.8048780560493469,0.39629456400871277,0.0,1.0,0.12195122241973877,0.17073170840740204,0.2195121943950653,0.3414634168148041,0.010815429501235485,0.37528863549232483,-0.828125,0.97265625,-0.08211374282836914,1.3507837057113647,-4.375,4.03125,84.30280303955078,4.989287853240967,70.3704833984375,92.23150634765625,0.8902956247329712,0.1033826544880867,0.5519254803657532,1.0414528846740723,19.074085235595703,2.2421629428863525,14.604722023010254,23.63656234741211,84.30280303955078,4.989287853240967,70.3704833984375,92.23150634765625,0.03643690422177315,0.16379165649414062
63,"В каком издательстве вышли тома XII и XIII Полного собрания сочинений и переводов Валерия Брюсова, включившие роман «Алтарь Победы»?","Том XII и XIII Полного собрания сочинений и переводов Валерия Брюсова, включившие роман «Алтарь Победы», вышли в издательстве «Художественная литература».",1,90943 57466 345 60028 9205 784 47154 115860 345 116302 92367 45483 266 3605 14 5675 48766 28246 1191 13299 2302 311 45141 3868 44660 322 65389 3311 1191 95945 4305 15470 88235 5553,"Том |  XII |  и |  XIII |  Пол | ного |  собрания |  сочинений |  и |  переводов |  Валерия |  Брю | с | ова | , |  включ | ившие |  роман |  « | Ал | тар | ь |  Победы | », |  вышли |  в |  издатель | стве |  « | Худ | оже | ственная |  литература | ».",32.0,34.0,34.0,128256.0,-0.4576056897640228,1.432969570159912,-7.9375,0.0,0.853224515914917,0.27636879682540894,0.0003566741943359375,1.0,0.6879153251647949,1.284338355064392,0.00093841552734375,4.84375,0.8605238795280457,0.25606992840766907,0.111328125,1.0,0.8247932195663452,0.2980327010154724,0.0068359375,1.0,0.9411764740943909,0.23529411852359772,0.0,1.0,0.05882352963089943,0.0882352963089943,0.11764705926179886,0.2647058963775635,0.01938328519463539,0.27515149116516113,-0.91015625,0.94140625,-0.11781912297010422,1.0912684202194214,-3.59375,3.296875,79.88917541503906,4.684260845184326,66.7082290649414,89.67874908447266,0.9033743143081665,0.10479718446731567,0.6953608393669128,1.0375159978866577,17.898956298828125,2.0897841453552246,14.789764404296875,23.358448028564453,79.88917541503906,4.684260845184326,66.7082290649414,89.67874908447266,0.03695741668343544,0.1456182450056076
64,"Сколько сочинений Стратона, согласно Диогену Лаэртскому, насчитывалось?","Согласно Диогену Лаэртскому, у философа Стратона было 42 сочинения.",0,18834 20694 27523 284 36827 1497 4507 10669 14 487 17318 260 5465 327 25243 2981 223 22 20 105719 16,"Согласно |  Ди | оген | у |  Ла | э | рт | скому | , |  у |  философ | а |  Ст | ра | тона |  было |   | 4 | 2 |  сочинения | .",18.0,21.0,21.0,128256.0,-0.8619617223739624,1.8000398874282837,-8.25,0.0,0.7057415843009949,0.36401069164276123,0.0002613067626953125,1.0,1.0339288711547852,1.2881046533584595,0.000293731689453125,4.875,0.747186541557312,0.3182416558265686,0.08544921875,1.0,0.680478036403656,0.3935626745223999,0.0,1.0,0.8095238208770752,0.3926767408847809,0.0,1.0,0.0476190485060215,0.190476194024086,0.3333333432674408,0.4285714328289032,0.02226562425494194,0.39793556928634644,-0.5625,0.8984375,-0.17642059922218323,1.2997679710388184,-3.484375,2.203125,81.36231994628906,4.057765960693359,74.26294708251953,91.6812973022461,0.862895667552948,0.12728549540042877,0.5519254803657532,1.0428260564804077,18.72918128967285,2.426764488220215,15.025357246398926,24.16202163696289,81.36231994628906,4.057765960693359,74.26294708251953,91.6812973022461,0.0080913957208395,0.15187816321849823
65,"В каком году Эдмунд Горбатый, 1-й граф Ланкастер, отдал приказ о строительстве замка Аберистуит?","Эдмунд Горбатый, 1-й граф Ланкастер, отдал приказ о строительстве замка Аберистуит в **1277 году**.",0,1473 280 106743 18996 316 26722 14 223 19 9588 16591 1685 25925 5833 14 43413 21580 728 35432 61078 863 5627 1082 284 420 322 4292 19 20 25 25 2150 85251,"Э | д | мунд |  Гор | б | атый | , |   | 1 | -й |  граф |  Л | анка | стер | , |  отдал |  приказ |  о |  строительстве |  замка |  А | бер | ист | у | ит |  в |  ** | 1 | 2 | 7 | 7 |  году | **.",29.0,33.0,33.0,128256.0,-0.5767202377319336,1.5158476829528809,-7.125,0.0,0.805068850517273,0.2932652533054352,0.000804901123046875,1.0,0.6796467900276184,1.1184338331222534,0.004669189453125,4.9375,0.8411902189254761,0.24027127027511597,0.10107421875,1.0,0.7643821239471436,0.341513454914093,0.0,1.0,0.9090909361839294,0.28747978806495667,0.0,1.0,0.06060606241226196,0.09090909361839294,0.1515151560306549,0.3030303120613098,0.0123291015625,0.3727794587612152,-0.9453125,0.97265625,-0.12697792053222656,1.3049064874649048,-3.96875,2.75,77.8478012084961,4.325665473937988,64.9683609008789,83.85841369628906,0.8629673719406128,0.10817869752645493,0.6751060485839844,1.0360515117645264,17.070037841796875,1.628677248954773,14.483657836914062,21.761032104492188,77.8478012084961,4.325665473937988,64.9683609008789,83.85841369628906,0.031353287398815155,0.11800701916217804
66,"Какое событие 1722 года в петербургском Троице-Петровском соборе, приписанное воздействию кикиморы, привело к возникновению легенды о том, что «Петербургу быть пусту»?","В 1722 году в Петербурге произошло необычное событие, которое стало причиной возникновения легенды о том, что «Петербургу быть пусту». В этом году в Троицком соборе Петербурга была установлена и освящена икона Божией Матери «Всех скорбящих Радость», которая стала известна как «Иерусалимская». Согласно легенде, после этого события в городе начали происходить странные явления, которые были приписаны действию кикиморы — мифического существа из славянской мифологии, связанного с домовым и являющегося его женой или дочерью.",1,576 223 19 25 20 20 2150 322 65822 22932 20891 30194 47027 14 8721 12611 23705 30574 30873 606 728 3008 14 936 1191 589 63021 284 3175 14524 284 5553 732 2843 2150 322 112994 2263 95261 78552 3797 46998 345 82300 3034 345 43471 93739 76792 1191 31585 1434 6900 316 17606 40827 3076 3868 5073 11433 56846 1185 1191 907 63777 564 3500 5553 27647 30873 923 14 3037 3412 25572 322 11677 22230 71057 9879 827 48182 14 2581 3629 68011 1753 110584 355 904 564 1104 783 35250 5282 92846 823 59162 1530 35250 7721 14 3736 28184 324 2958 6400 345 107156 18290 1682 52856 1444 91292 16,"В |   | 1 | 7 | 2 | 2 |  году |  в |  Петербурге |  произошло |  необы | чное |  событие | , |  которое |  стало |  причиной |  возникновения |  леген | ды |  о |  том | , |  что |  « | П | етербург | у |  быть |  пуст | у | ». |  В |  этом |  году |  в |  Троиц | ком |  соборе |  Петербурга |  была |  установлена |  и |  освящ | ена |  и | кона |  Божией |  Матери |  « | Вс | ех |  скор | б | ящих |  Рад | ость | », |  которая |  стала |  известна |  как |  « | И | ерусал | им | ская | ». |  Согласно |  леген | де | , |  после |  этого |  события |  в |  городе |  начали |  происходить |  стран | ные |  явления | , |  которые |  были |  припис | аны |  действию |  к | ик | им | оры |  — |  миф | ического |  существа |  из |  славян | ской |  миф | ологии | , |  связ | анного |  с |  дом | овым |  и |  являющ | егося |  его |  женой |  или |  дочерью | .",46.0,115.0,115.0,128256.0,-0.834414541721344,1.0406609773635864,-5.84375,0.0,0.6094692349433899,0.3567736744880676,0.002899169921875,1.0,1.445948839187622,1.3633718490600586,0.000858306884765625,4.59375,0.6659010052680969,0.2987685203552246,0.11181640625,1.0,0.5649838447570801,0.36887964606285095,0.0,1.0,0.7739130258560181,0.41829612851142883,0.0,1.0,0.09565217047929764,0.208695650100708,0.3913043439388275,0.426086962223053,0.005570261273533106,0.4413871765136719,-0.90625,0.96484375,-0.03151073679327965,1.6419391632080078,-4.5,3.734375,80.01136016845703,5.054261684417725,62.3470573425293,89.11300659179688,0.8766080737113953,0.11188898980617523,0.5519254803657532,1.0792514085769653,18.511611938476562,2.8673994541168213,13.247546195983887,26.455690383911133,80.01136016845703,5.054261684417725,62.3470573425293,89.11300659179688,0.03776659071445465,0.11995398998260498
67,"Какой год художник Аркадий Пластов называл в своей автобиографии 1972 года годом преизобильным травами и цветами в рост человека, описанным на картине «Сенокос»?","В своей автобиографии художник Аркадий Пластов назвал 1972 год годом преизобильным травами и цветами в рост человека, описанным на картине «Сенокос».",1,576 6189 20119 262 26794 48010 106811 41619 764 2123 342 38699 223 19 27 25 20 1012 37614 7133 740 13057 1198 10380 1202 345 67870 322 9915 6387 14 11193 39590 438 83563 1191 553 46320 489 5553,"В |  своей |  автоб | и | ографии |  художник |  Арка | дий |  П | ласт | ов |  назвал |   | 1 | 9 | 7 | 2 |  год |  годом |  пре | из | обиль | ным |  трав | ами |  и |  цветами |  в |  рост |  человека | , |  опис | анным |  на |  картине |  « | С | енок | ос | ».",44.0,40.0,40.0,128256.0,-0.4514419436454773,1.3688474893569946,-6.90625,0.0,0.8584661483764648,0.2763320207595825,0.00099945068359375,1.0,0.5660327076911926,1.0427677631378174,0.000278472900390625,5.15625,0.886914074420929,0.2057294398546219,0.12109375,1.0,0.847521960735321,0.25956228375434875,0.05615234375,1.0,0.8999999761581421,0.30000001192092896,0.0,1.0,0.05000000074505806,0.07500000298023224,0.125,0.2750000059604645,0.019237812608480453,0.3140224516391754,-0.8203125,0.921875,-0.11465179920196533,0.9738274812698364,-2.4375,2.625,78.0431900024414,5.3211669921875,64.08395385742188,89.1739730834961,0.8851736783981323,0.11161205172538757,0.6751060485839844,1.072837471961975,17.47209930419922,1.8459055423736572,14.270672798156738,22.245662689208984,78.0431900024414,5.3211669921875,64.08395385742188,89.1739730834961,0.014947010204195976,0.12744565308094025
68,"В каком году исследователь Маркос Дельгадо зафиксировал основание индейцами алабама поселений на слиянии рек Алабама, Куса и Таллапуса?","Исследователь Маркос Дельгадо зафиксировал основание индейцами алабама поселений на слиянии рек Алабама, Куса и Таллапуса в 1702 году.",1,77902 9709 46728 489 102691 325 55614 31193 13475 51487 69138 15895 59660 12823 104403 438 80313 5590 7988 863 7132 12823 14 820 12070 345 33727 14507 12070 322 223 19 25 18 20 2150 16,"Исслед | ователь |  Марк | ос |  Дель | г | адо |  зафикс | ировал |  основание |  индей | цами |  алаб | ама |  поселений |  на |  слия | нии |  рек |  А | лаб | ама | , |  К | уса |  и |  Тал | лап | уса |  в |   | 1 | 7 | 0 | 2 |  году | .",33.0,37.0,37.0,128256.0,-0.3613429665565491,1.1915781497955322,-7.09375,0.0,0.8651776909828186,0.2532278597354889,0.00083160400390625,1.0,0.5671840310096741,1.0398147106170654,8.916854858398438e-05,4.875,0.8730864524841309,0.2350475788116455,0.11572265625,1.0,0.8297746181488037,0.2919226884841919,0.0,1.0,0.9459459185600281,0.2261243313550949,0.0,1.0,0.027027027681469917,0.054054055362939835,0.10810811072587967,0.21621622145175934,0.0108506940305233,0.3239023685455322,-0.79296875,0.90234375,-0.1070760115981102,1.3286758661270142,-4.375,3.765625,77.33293914794922,5.7162981033325195,64.27243041992188,89.88505554199219,0.8876476883888245,0.11948966234922409,0.5519254803657532,1.0697962045669556,16.936599731445312,1.5626254081726074,14.069668769836426,21.12818145751953,77.33293914794922,5.7162981033325195,64.27243041992188,89.88505554199219,0.013622263446450233,0.1158648207783699
69,Кто был матерью Виктории Гессен-Дармштадтской?,Мать Виктории Гессен-Дармштадтской была Луиза Гессен-Кассельская.,1,708 705 23481 578 1359 2238 318 17728 9734 106979 1530 3797 14672 2993 1359 2238 318 13056 7308 651 3500 16,М | ать |  Виктор | ии |  Г | есс | ен | -Д | арм | штадт | ской |  была |  Лу | иза |  Г | есс | ен | -К | асс | ель | ская | .,14.0,22.0,22.0,128256.0,-0.548957109451294,1.5927762985229492,-7.6875,0.0,0.8133198022842407,0.2826841175556183,0.000457763671875,1.0,0.7954767346382141,1.2224432229995728,0.0027923583984375,4.6875,0.8201793432235718,0.26383495330810547,0.1533203125,1.0,0.7662020325660706,0.33354365825653076,0.0810546875,1.0,0.9545454382896423,0.20829889178276062,0.0,1.0,0.04545454680919647,0.04545454680919647,0.1818181872367859,0.3636363744735718,0.0226934514939785,0.3662971556186676,-0.6328125,0.96875,-0.1558721661567688,1.5712393522262573,-4.46875,2.375,82.40310668945312,4.001944541931152,76.17047119140625,91.97836303710938,0.8938840627670288,0.10881336778402328,0.5519254803657532,1.0404348373413086,18.352582931518555,1.8633239269256592,15.163643836975098,22.026281356811523,82.40310668945312,4.001944541931152,76.17047119140625,91.97836303710938,0.055761534720659256,0.13752669095993042
